SLB origin time,SLB Horizontal Difference,SLB Depth Difference,SLB Total Difference,Year/Mo. Category
14/09/2014 22:15:56.882,3237.43,234.00,3245.87,2014/Sep/Oct
15/09/2014 14:08:17.852,2944.89,551.00,2995.99,2014/Sep/Oct
15/09/2014 14:08:23.655,3060.30,594.00,3117.42,2014/Sep/Oct
15/09/2014 16:46:11.326,3292.49,214.00,3299.43,2014/Sep/Oct
16/09/2014 09:14:50.294,3244.26,628.00,3304.48,2014/Sep/Oct
16/09/2014 15:30:28.544,3387.54,196.00,3393.20,2014/Sep/Oct
17/09/2014 11:20:07.254,3016.94,542.00,3065.24,2014/Sep/Oct
17/09/2014 15:54:11.310,3249.98,668.00,3317.92,2014/Sep/Oct
19/09/2014 02:27:31.335,3156.27,246.00,3165.84,2014/Sep/Oct
19/09/2014 03:31:38.692,3029.82,700.00,3109.63,2014/Sep/Oct
19/09/2014 18:21:33.328,3212.81,661.00,3280.10,2014/Sep/Oct
20/09/2014 12:49:47.763,3305.88,808.00,3403.19,2014/Sep/Oct
20/09/2014 15:58:33.972,2937.82,698.00,3019.60,2014/Sep/Oct
21/09/2014 22:28:55.974,3052.22,405.00,3078.97,2014/Sep/Oct
22/09/2014 04:10:38.520,3004.73,57.00,3005.27,2014/Sep/Oct
22/09/2014 13:09:36.919,3218.93,214.00,3226.04,2014/Sep/Oct
22/09/2014 22:06:02.340,2948.48,698.00,3029.97,2014/Sep/Oct
23/09/2014 01:57:18.888,3186.69,543.00,3232.62,2014/Sep/Oct
24/09/2014 22:14:16.745,3403.26,-108.00,3404.98,2014/Sep/Oct
26/09/2014 01:31:27.198,3265.26,644.00,3328.17,2014/Sep/Oct
27/09/2014 13:24:26.042,2942.06,852.00,3062.94,2014/Sep/Oct
28/09/2014 17:26:09.404,3221.57,224.00,3229.34,2014/Sep/Oct
29/09/2014 16:03:28.599,2974.69,19.00,2974.75,2014/Sep/Oct
01/10/2014 19:54:04.463,3028.37,229.00,3037.02,2014/Sep/Oct
03/10/2014 09:43:34.385,3410.94,525.00,3451.11,2014/Sep/Oct
03/10/2014 14:57:21.618,2996.54,541.00,3044.99,2014/Sep/Oct
03/10/2014 16:43:35.946,3319.30,686.00,3389.45,2014/Sep/Oct
04/10/2014 12:15:27.625,2994.16,393.00,3019.84,2014/Sep/Oct
04/10/2014 21:50:04.197,3434.66,250.00,3443.75,2014/Sep/Oct
04/10/2014 21:50:56.578,3175.00,201.00,3181.36,2014/Sep/Oct
05/10/2014 12:06:34.788,2932.40,258.00,2943.73,2014/Sep/Oct
05/10/2014 12:11:33.118,3206.33,-11.00,3206.35,2014/Sep/Oct
05/10/2014 12:37:25.757,3024.79,558.00,3075.83,2014/Sep/Oct
06/10/2014 14:22:25.446,3263.22,689.00,3335.16,2014/Sep/Oct
07/10/2014 16:45:24.304,3431.85,322.00,3446.92,2014/Sep/Oct
08/10/2014 03:25:48.540,2963.01,-40.00,2963.28,2014/Sep/Oct
08/10/2014 04:11:55.023,3145.96,603.00,3203.23,2014/Sep/Oct
08/10/2014 04:11:55.436,2962.55,540.00,3011.36,2014/Sep/Oct
08/10/2014 15:32:40.452,2988.04,656.00,3059.20,2014/Sep/Oct
08/10/2014 22:58:27.388,2984.96,-56.00,2985.48,2014/Sep/Oct
09/10/2014 05:22:38.939,3199.45,-2.00,3199.45,2014/Sep/Oct
10/10/2014 11:51:07.139,3398.41,-30.00,3398.54,2014/Sep/Oct
11/10/2014 04:33:19.849,3298.59,-30.00,3298.73,2014/Sep/Oct
11/10/2014 21:55:02.044,2992.55,493.00,3032.89,2014/Sep/Oct
11/10/2014 22:52:42.858,3198.19,-16.00,3198.23,2014/Sep/Oct
11/10/2014 23:13:53.017,3334.88,-78.00,3335.79,2014/Sep/Oct
12/10/2014 02:38:15.434,3285.99,530.00,3328.46,2014/Sep/Oct
12/10/2014 04:31:15.757,3289.52,-60.00,3290.07,2014/Sep/Oct
12/10/2014 14:34:48.808,3198.22,3.00,3198.22,2014/Sep/Oct
12/10/2014 16:55:43.167,3189.02,152.00,3192.64,2014/Sep/Oct
12/10/2014 22:11:03.223,3187.17,802.00,3286.52,2014/Sep/Oct
13/10/2014 02:45:38.071,3346.07,798.00,3439.91,2014/Sep/Oct
13/10/2014 06:38:56.107,2948.71,43.00,2949.02,2014/Sep/Oct
13/10/2014 11:26:34.416,3397.23,-46.00,3397.54,2014/Sep/Oct
13/10/2014 15:15:13.148,2951.37,795.00,3056.57,2014/Sep/Oct
13/10/2014 21:50:45.028,3055.08,-8.00,3055.09,2014/Sep/Oct
14/10/2014 06:22:15.558,2928.17,341.00,2947.96,2014/Sep/Oct
14/10/2014 21:32:51.908,3386.10,-21.00,3386.17,2014/Sep/Oct
14/10/2014 23:26:53.727,3041.50,-36.00,3041.71,2014/Sep/Oct
15/10/2014 01:45:24.787,3352.00,21.00,3352.07,2014/Sep/Oct
15/10/2014 03:26:19.287,3209.79,-25.00,3209.89,2014/Sep/Oct
15/10/2014 04:37:54.438,2936.16,5.00,2936.16,2014/Sep/Oct
15/10/2014 12:14:03.865,3289.17,204.00,3295.49,2014/Sep/Oct
15/10/2014 13:09:32.868,2948.69,167.00,2953.41,2014/Sep/Oct
15/10/2014 15:26:32.484,2930.89,277.00,2943.95,2014/Sep/Oct
15/10/2014 18:14:44.239,2939.54,302.00,2955.02,2014/Sep/Oct
15/10/2014 20:45:57.027,3142.58,5.00,3142.59,2014/Sep/Oct
16/10/2014 00:25:18.146,3408.52,-34.00,3408.69,2014/Sep/Oct
16/10/2014 01:02:45.069,3428.88,-42.00,3429.14,2014/Sep/Oct
16/10/2014 04:12:36.998,2926.09,-89.00,2927.45,2014/Sep/Oct
16/10/2014 06:02:03.736,3462.85,-50.00,3463.21,2014/Sep/Oct
16/10/2014 06:37:14.267,3200.51,-7.00,3200.52,2014/Sep/Oct
16/10/2014 09:43:21.186,3024.07,-10.00,3024.09,2014/Sep/Oct
16/10/2014 18:57:49.279,3338.48,376.00,3359.58,2014/Sep/Oct
16/10/2014 20:52:33.996,3219.45,408.00,3245.20,2014/Sep/Oct
16/10/2014 20:52:52.088,3399.20,466.00,3430.99,2014/Sep/Oct
16/10/2014 22:34:55.569,3337.18,429.00,3364.64,2014/Sep/Oct
17/10/2014 00:03:26.349,2968.39,351.00,2989.07,2014/Sep/Oct
17/10/2014 00:03:27.377,3274.75,413.00,3300.69,2014/Sep/Oct
17/10/2014 00:49:15.484,3024.02,380.00,3047.80,2014/Sep/Oct
17/10/2014 00:51:57.697,3119.20,353.00,3139.11,2014/Sep/Oct
17/10/2014 00:52:30.674,2939.48,406.00,2967.39,2014/Sep/Oct
17/10/2014 01:08:03.798,2918.59,381.00,2943.36,2014/Sep/Oct
17/10/2014 11:57:01.089,2930.21,890.00,3062.39,2014/Sep/Oct
17/10/2014 12:01:25.659,3197.74,363.00,3218.28,2014/Sep/Oct
17/10/2014 12:01:34.565,2969.33,427.00,2999.88,2014/Sep/Oct
17/10/2014 13:05:22.956,3056.00,-80.00,3057.04,2014/Sep/Oct
17/10/2014 19:40:03.054,3276.31,-60.00,3276.86,2014/Sep/Oct
18/10/2014 08:28:48.180,3210.80,-41.00,3211.06,2014/Sep/Oct
18/10/2014 08:41:25.926,2920.09,864.00,3045.23,2014/Sep/Oct
18/10/2014 08:46:51.384,2992.33,869.00,3115.96,2014/Sep/Oct
18/10/2014 09:10:26.547,3435.96,-51.00,3436.34,2014/Sep/Oct
18/10/2014 09:14:51.838,3472.25,-67.00,3472.89,2014/Sep/Oct
18/10/2014 21:44:34.426,2976.66,8.00,2976.67,2014/Sep/Oct
18/10/2014 22:08:34.285,3319.35,-50.00,3319.72,2014/Sep/Oct
18/10/2014 23:58:03.365,3371.85,-90.00,3373.05,2014/Sep/Oct
19/10/2014 01:36:22.581,3096.60,-28.00,3096.72,2014/Sep/Oct
19/10/2014 06:18:12.165,2951.97,-88.00,2953.28,2014/Sep/Oct
19/10/2014 07:40:19.004,3478.40,505.00,3514.86,2014/Sep/Oct
19/10/2014 09:10:22.239,2952.34,230.00,2961.29,2014/Sep/Oct
19/10/2014 10:30:13.236,2927.91,401.00,2955.24,2014/Sep/Oct
19/10/2014 10:32:44.075,3464.41,360.00,3483.07,2014/Sep/Oct
19/10/2014 10:34:03.554,3046.29,378.00,3069.66,2014/Sep/Oct
19/10/2014 10:35:23.153,3478.15,431.00,3504.75,2014/Sep/Oct
19/10/2014 10:38:04.961,3357.66,387.00,3379.89,2014/Sep/Oct
19/10/2014 12:04:49.871,3265.92,96.00,3267.33,2014/Sep/Oct
19/10/2014 20:47:02.705,2927.67,-35.00,2927.88,2014/Sep/Oct
20/10/2014 11:23:30.969,3410.96,-88.00,3412.09,2014/Sep/Oct
20/10/2014 18:59:05.164,3217.49,-28.00,3217.62,2014/Sep/Oct
20/10/2014 22:14:29.755,3433.77,6.00,3433.78,2014/Sep/Oct
21/10/2014 00:06:59.695,2959.90,336.00,2978.91,2014/Sep/Oct
22/10/2014 22:37:28.286,2925.49,4.00,2925.49,2014/Sep/Oct
22/10/2014 23:35:20.429,2926.66,311.00,2943.13,2014/Sep/Oct
23/10/2014 12:55:35.290,3424.16,654.00,3486.06,2014/Sep/Oct
23/10/2014 19:31:18.939,3303.02,110.00,3304.85,2014/Sep/Oct
24/10/2014 08:42:26.149,2940.90,591.00,2999.70,2014/Sep/Oct
25/10/2014 10:00:46.558,3072.72,-99.00,3074.31,2014/Sep/Oct
25/10/2014 11:20:39.085,2952.57,191.00,2958.74,2014/Sep/Oct
25/10/2014 15:45:18.462,2931.00,450.00,2965.34,2014/Sep/Oct
26/10/2014 00:27:56.190,2920.08,211.00,2927.69,2014/Sep/Oct
26/10/2014 06:44:57.049,3084.29,563.00,3135.26,2014/Sep/Oct
26/10/2014 19:38:35.586,3132.24,185.00,3137.70,2014/Sep/Oct
31/10/2014 04:27:52.117,2990.55,366.00,3012.86,2014/Sep/Oct
31/10/2014 18:13:21.919,3399.02,361.00,3418.13,2014/Sep/Oct
31/10/2014 18:13:47.636,3182.75,358.00,3202.82,2014/Sep/Oct
01/11/2014 04:59:44.086,3145.27,332.00,3162.74,2014/Nov/Dec
01/11/2014 07:37:39.655,2990.44,314.00,3006.88,2014/Nov/Dec
01/11/2014 10:43:19.222,3423.21,350.00,3441.05,2014/Nov/Dec
05/11/2014 16:35:55.956,3470.53,-15.00,3470.56,2014/Nov/Dec
09/11/2014 16:44:06.671,3413.13,615.00,3468.10,2014/Nov/Dec
11/11/2014 19:23:52.640,3170.69,573.00,3222.05,2014/Nov/Dec
13/11/2014 23:16:56.951,2946.09,431.00,2977.45,2014/Nov/Dec
15/11/2014 14:05:53.118,3454.28,568.00,3500.66,2014/Nov/Dec
17/11/2014 07:07:03.266,3117.17,632.00,3180.59,2014/Nov/Dec
17/11/2014 07:44:56.531,2932.07,168.00,2936.88,2014/Nov/Dec
18/11/2014 05:42:59.599,3475.38,4.00,3475.38,2014/Nov/Dec
20/11/2014 02:02:40.236,3028.47,294.00,3042.71,2014/Nov/Dec
20/11/2014 15:54:46.016,3500.82,347.00,3517.98,2014/Nov/Dec
21/11/2014 22:44:01.925,2992.00,38.00,2992.24,2014/Nov/Dec
22/11/2014 03:18:33.596,3037.74,41.00,3038.02,2014/Nov/Dec
22/11/2014 03:52:38.466,2998.64,-216.00,3006.40,2014/Nov/Dec
22/11/2014 04:05:41.248,2928.17,-240.00,2937.99,2014/Nov/Dec
22/11/2014 23:55:52.677,3511.47,447.00,3539.81,2014/Nov/Dec
23/11/2014 10:01:12.664,2937.85,727.00,3026.47,2014/Nov/Dec
23/11/2014 12:53:02.589,3506.10,346.00,3523.13,2014/Nov/Dec
24/11/2014 04:08:47.030,2946.23,672.00,3021.90,2014/Nov/Dec
28/11/2014 11:28:25.278,3458.13,776.00,3544.13,2014/Nov/Dec
29/11/2014 02:39:50.672,3335.86,518.00,3375.84,2014/Nov/Dec
29/11/2014 16:43:01.267,2916.44,465.00,2953.28,2014/Nov/Dec
01/12/2014 05:37:15.876,3173.57,287.00,3186.52,2014/Nov/Dec
02/12/2014 01:30:54.829,2947.56,404.00,2975.12,2014/Nov/Dec
03/12/2014 11:01:04.020,3399.64,359.00,3418.55,2014/Nov/Dec
03/12/2014 11:58:22.773,3460.77,405.00,3484.39,2014/Nov/Dec
04/12/2014 09:04:44.906,2974.07,680.00,3050.82,2014/Nov/Dec
05/12/2014 05:46:40.958,3238.94,639.00,3301.37,2014/Nov/Dec
05/12/2014 05:46:52.798,2934.27,676.00,3011.14,2014/Nov/Dec
06/12/2014 12:53:11.326,2906.77,730.00,2997.03,2014/Nov/Dec
08/12/2014 04:12:54.852,3399.17,186.00,3404.25,2014/Nov/Dec
08/12/2014 18:14:08.908,3081.52,415.00,3109.34,2014/Nov/Dec
08/12/2014 23:57:45.681,3461.31,352.00,3479.17,2014/Nov/Dec
09/12/2014 00:01:10.825,3377.97,414.00,3403.24,2014/Nov/Dec
09/12/2014 00:02:37.374,2933.80,233.00,2943.04,2014/Nov/Dec
09/12/2014 00:06:43.150,3463.01,261.00,3472.83,2014/Nov/Dec
09/12/2014 00:18:47.424,3436.39,408.00,3460.52,2014/Nov/Dec
09/12/2014 00:41:17.885,3525.25,351.00,3542.68,2014/Nov/Dec
09/12/2014 13:18:24.657,2971.67,465.00,3007.83,2014/Nov/Dec
10/12/2014 22:42:49.063,2873.14,723.00,2962.71,2014/Nov/Dec
11/12/2014 06:08:50.174,3531.67,458.00,3561.24,2014/Nov/Dec
12/12/2014 07:31:20.494,3511.88,746.00,3590.24,2014/Nov/Dec
12/12/2014 16:00:01.026,3532.31,403.00,3555.22,2014/Nov/Dec
13/12/2014 07:57:03.706,3474.17,306.00,3487.62,2014/Nov/Dec
15/12/2014 08:14:13.656,3544.38,367.00,3563.33,2014/Nov/Dec
15/12/2014 20:23:06.247,3092.82,835.00,3203.56,2014/Nov/Dec
15/12/2014 21:49:47.329,3536.08,298.00,3548.61,2014/Nov/Dec
16/12/2014 12:58:05.931,3295.59,588.00,3347.64,2014/Nov/Dec
16/12/2014 16:59:47.406,2924.15,425.00,2954.87,2014/Nov/Dec
17/12/2014 09:12:41.687,2846.93,501.00,2890.68,2014/Nov/Dec
18/12/2014 19:18:27.443,2965.47,771.00,3064.06,2014/Nov/Dec
20/12/2014 00:13:57.041,2864.72,496.00,2907.34,2014/Nov/Dec
20/12/2014 23:44:23.754,3527.30,513.00,3564.41,2014/Nov/Dec
21/12/2014 10:20:47.750,3496.15,482.00,3529.22,2014/Nov/Dec
22/12/2014 02:29:10.374,3403.56,400.00,3426.98,2014/Nov/Dec
22/12/2014 10:14:08.155,3557.30,446.00,3585.15,2014/Nov/Dec
23/12/2014 07:39:24.570,2871.17,96.00,2872.78,2014/Nov/Dec
23/12/2014 12:32:57.090,3403.66,685.00,3471.90,2014/Nov/Dec
25/12/2014 01:08:15.887,3557.86,559.00,3601.51,2014/Nov/Dec
25/12/2014 07:50:04.744,2881.29,671.00,2958.39,2014/Nov/Dec
25/12/2014 19:30:17.448,3002.48,-357.00,3023.63,2014/Nov/Dec
27/12/2014 04:13:47.975,2852.05,427.00,2883.84,2014/Nov/Dec
27/12/2014 04:16:07.695,3242.74,382.00,3265.16,2014/Nov/Dec
27/12/2014 04:29:30.018,3026.65,524.00,3071.68,2014/Nov/Dec
28/12/2014 03:15:13.845,3426.85,150.00,3430.13,2014/Nov/Dec
29/12/2014 09:21:50.267,3410.99,471.00,3443.35,2014/Nov/Dec
29/12/2014 11:25:16.224,2877.90,724.00,2967.57,2014/Nov/Dec
01/01/2015 15:52:06.649,3438.75,387.00,3460.46,2015/Jan/Feb
01/01/2015 23:32:24.664,2949.24,92.00,2950.67,2015/Jan/Feb
03/01/2015 15:31:31.313,3454.83,387.00,3476.44,2015/Jan/Feb
03/01/2015 15:31:44.259,3054.57,375.00,3077.50,2015/Jan/Feb
03/01/2015 17:13:46.236,3554.28,417.00,3578.65,2015/Jan/Feb
03/01/2015 17:23:07.406,3448.62,394.00,3471.06,2015/Jan/Feb
03/01/2015 17:50:23.792,3387.98,411.00,3412.82,2015/Jan/Feb
04/01/2015 01:58:13.056,2947.96,-204.00,2955.01,2015/Jan/Feb
05/01/2015 22:38:01.050,3490.09,97.00,3491.43,2015/Jan/Feb
07/01/2015 16:59:03.783,3435.67,501.00,3472.01,2015/Jan/Feb
07/01/2015 16:59:09.658,3552.14,485.00,3585.10,2015/Jan/Feb
07/01/2015 22:04:42.145,3107.46,385.00,3131.22,2015/Jan/Feb
08/01/2015 00:42:56.063,3095.81,524.00,3139.84,2015/Jan/Feb
09/01/2015 14:09:34.428,2916.22,354.00,2937.62,2015/Jan/Feb
09/01/2015 14:12:46.169,3461.60,494.00,3496.67,2015/Jan/Feb
11/01/2015 08:46:20.924,3526.27,417.00,3550.84,2015/Jan/Feb
12/01/2015 23:32:44.922,3522.38,752.00,3601.75,2015/Jan/Feb
18/01/2015 08:35:35.662,3027.77,358.00,3048.86,2015/Jan/Feb
18/01/2015 18:03:36.099,2919.27,274.00,2932.10,2015/Jan/Feb
18/01/2015 18:03:48.389,3564.56,286.00,3576.01,2015/Jan/Feb
18/01/2015 22:25:45.786,3032.15,451.00,3065.50,2015/Jan/Feb
18/01/2015 23:59:47.609,3568.57,324.00,3583.25,2015/Jan/Feb
19/01/2015 03:04:41.478,3027.58,104.00,3029.36,2015/Jan/Feb
21/01/2015 15:36:59.742,2890.72,142.00,2894.21,2015/Jan/Feb
21/01/2015 16:15:16.173,3505.09,250.00,3514.00,2015/Jan/Feb
21/01/2015 16:15:31.635,2955.41,194.00,2961.77,2015/Jan/Feb
21/01/2015 16:15:41.300,3457.56,208.00,3463.81,2015/Jan/Feb
21/01/2015 16:15:45.788,3381.52,165.00,3385.55,2015/Jan/Feb
21/01/2015 16:15:58.005,2906.82,254.00,2917.89,2015/Jan/Feb
21/01/2015 16:17:49.245,2844.27,248.00,2855.07,2015/Jan/Feb
21/01/2015 16:38:42.168,3436.96,341.00,3453.83,2015/Jan/Feb
21/01/2015 16:39:23.189,2933.17,328.00,2951.45,2015/Jan/Feb
21/01/2015 16:41:54.063,3433.33,270.00,3443.93,2015/Jan/Feb
21/01/2015 16:43:06.713,2986.28,354.00,3007.19,2015/Jan/Feb
21/01/2015 16:46:01.842,3594.55,275.00,3605.05,2015/Jan/Feb
21/01/2015 17:30:40.012,2902.04,327.00,2920.41,2015/Jan/Feb
21/01/2015 17:52:26.288,3044.51,120.00,3046.87,2015/Jan/Feb
21/01/2015 17:52:26.627,3001.67,164.00,3006.15,2015/Jan/Feb
21/01/2015 19:13:07.794,3496.21,177.00,3500.69,2015/Jan/Feb
22/01/2015 20:41:56.400,3040.83,3.00,3040.83,2015/Jan/Feb
23/01/2015 02:33:42.282,3458.13,226.00,3465.51,2015/Jan/Feb
23/01/2015 06:45:16.000,3448.89,641.00,3507.95,2015/Jan/Feb
23/01/2015 22:54:53.331,2966.45,479.00,3004.88,2015/Jan/Feb
24/01/2015 00:19:25.029,3409.51,552.00,3453.91,2015/Jan/Feb
24/01/2015 12:20:19.153,3122.94,300.00,3137.32,2015/Jan/Feb
25/01/2015 21:19:27.828,2862.95,450.00,2898.10,2015/Jan/Feb
26/01/2015 00:10:08.708,3034.10,387.00,3058.68,2015/Jan/Feb
26/01/2015 14:39:06.037,3596.28,654.00,3655.27,2015/Jan/Feb
26/01/2015 23:49:36.116,3016.60,283.00,3029.84,2015/Jan/Feb
27/01/2015 05:37:46.427,3502.48,527.00,3541.91,2015/Jan/Feb
28/01/2015 22:43:08.649,3202.31,531.00,3246.04,2015/Jan/Feb
30/01/2015 18:44:53.944,3472.16,231.00,3479.84,2015/Jan/Feb
30/01/2015 19:52:41.963,3464.12,280.00,3475.42,2015/Jan/Feb
31/01/2015 04:45:17.383,3453.81,266.00,3464.04,2015/Jan/Feb
31/01/2015 13:16:41.548,3198.15,518.00,3239.83,2015/Jan/Feb
02/02/2015 01:02:22.757,3501.24,671.00,3564.96,2015/Jan/Feb
03/02/2015 12:11:46.623,3104.77,691.00,3180.74,2015/Jan/Feb
03/02/2015 14:50:37.464,3028.42,277.00,3041.06,2015/Jan/Feb
05/02/2015 14:39:20.004,3208.43,257.00,3218.71,2015/Jan/Feb
07/02/2015 05:26:27.974,3011.20,283.00,3024.47,2015/Jan/Feb
07/02/2015 13:22:16.100,3119.51,51.00,3119.92,2015/Jan/Feb
07/02/2015 13:39:29.722,3008.50,200.00,3015.14,2015/Jan/Feb
07/02/2015 13:39:53.293,3027.34,205.00,3034.27,2015/Jan/Feb
07/02/2015 13:40:07.201,3340.88,211.00,3347.54,2015/Jan/Feb
07/02/2015 13:50:38.911,3184.72,200.00,3190.99,2015/Jan/Feb
07/02/2015 17:21:09.228,3178.40,166.00,3182.74,2015/Jan/Feb
07/02/2015 19:24:47.931,3089.23,197.00,3095.50,2015/Jan/Feb
07/02/2015 20:47:46.127,2991.57,-48.00,2991.96,2015/Jan/Feb
08/02/2015 06:13:07.458,2950.39,-48.00,2950.78,2015/Jan/Feb
08/02/2015 11:56:59.610,2924.34,197.00,2930.97,2015/Jan/Feb
09/02/2015 09:56:16.720,3037.08,202.00,3043.79,2015/Jan/Feb
09/02/2015 11:50:33.570,2979.92,168.00,2984.65,2015/Jan/Feb
09/02/2015 16:38:56.250,3113.62,194.00,3119.66,2015/Jan/Feb
09/02/2015 22:51:05.540,2911.62,173.00,2916.76,2015/Jan/Feb
10/02/2015 04:07:07.326,3106.42,466.00,3141.17,2015/Jan/Feb
11/02/2015 00:48:57.262,2935.28,614.00,2998.81,2015/Jan/Feb
12/02/2015 14:25:52.888,3307.99,508.00,3346.77,2015/Jan/Feb
12/02/2015 17:58:59.349,2976.33,-276.00,2989.10,2015/Jan/Feb
13/02/2015 16:46:22.752,2986.76,495.00,3027.51,2015/Jan/Feb
13/02/2015 16:46:52.836,2933.52,484.00,2973.18,2015/Jan/Feb
13/02/2015 17:54:30.832,2985.98,741.00,3076.55,2015/Jan/Feb
14/02/2015 10:05:36.166,2930.02,468.00,2967.16,2015/Jan/Feb
14/02/2015 11:06:38.265,2908.22,413.00,2937.40,2015/Jan/Feb
14/02/2015 17:20:16.324,3005.86,452.00,3039.65,2015/Jan/Feb
16/02/2015 23:12:09.420,2904.36,674.00,2981.54,2015/Jan/Feb
17/02/2015 00:48:52.011,3452.52,289.00,3464.59,2015/Jan/Feb
20/02/2015 03:59:41.390,2898.76,187.00,2904.78,2015/Jan/Feb
22/02/2015 05:02:54.986,2901.22,759.00,2998.86,2015/Jan/Feb
22/02/2015 05:05:21.565,3003.18,629.00,3068.35,2015/Jan/Feb
27/02/2015 03:19:31.161,2910.86,686.00,2990.61,2015/Jan/Feb
04/03/2015 11:32:10.453,2893.49,625.00,2960.22,2015/Mar/Apr
07/03/2015 02:42:01.970,3022.66,327.00,3040.30,2015/Mar/Apr
07/03/2015 02:45:46.849,3421.56,426.00,3447.97,2015/Mar/Apr
07/03/2015 02:47:46.326,2969.66,325.00,2987.39,2015/Mar/Apr
07/03/2015 03:35:25.469,2882.94,440.00,2916.32,2015/Mar/Apr
07/03/2015 06:08:04.089,2899.95,377.00,2924.35,2015/Mar/Apr
08/03/2015 15:54:20.395,2900.76,442.00,2934.24,2015/Mar/Apr
09/03/2015 00:03:40.398,3044.86,422.00,3073.97,2015/Mar/Apr
09/03/2015 07:33:01.595,2916.13,367.00,2939.13,2015/Mar/Apr
09/03/2015 07:33:02.263,2880.10,280.00,2893.68,2015/Mar/Apr
09/03/2015 07:33:44.464,2949.27,473.00,2986.96,2015/Mar/Apr
10/03/2015 07:10:01.856,2968.89,429.00,2999.73,2015/Mar/Apr
10/03/2015 07:18:24.488,2975.19,433.00,3006.53,2015/Mar/Apr
10/03/2015 15:14:54.363,3077.11,429.00,3106.87,2015/Mar/Apr
11/03/2015 07:02:19.309,2879.76,391.00,2906.18,2015/Mar/Apr
11/03/2015 07:02:40.231,2877.20,412.00,2906.55,2015/Mar/Apr
11/03/2015 16:58:29.429,2878.82,513.00,2924.17,2015/Mar/Apr
16/03/2015 08:32:35.417,2856.10,612.00,2920.93,2015/Mar/Apr
16/03/2015 11:20:30.955,2925.08,633.00,2992.79,2015/Mar/Apr
17/03/2015 00:02:01.303,3011.09,451.00,3044.68,2015/Mar/Apr
17/03/2015 03:52:34.121,2855.37,178.00,2860.91,2015/Mar/Apr
18/03/2015 15:38:13.934,2916.51,386.00,2941.94,2015/Mar/Apr
18/03/2015 18:25:02.572,2859.67,434.00,2892.42,2015/Mar/Apr
19/03/2015 00:49:36.018,2981.85,204.00,2988.82,2015/Mar/Apr
20/03/2015 10:49:27.936,2837.39,511.00,2883.04,2015/Mar/Apr
23/03/2015 09:31:57.362,2923.65,592.00,2982.98,2015/Mar/Apr
26/03/2015 03:11:06.466,3029.31,418.00,3058.01,2015/Mar/Apr
30/03/2015 11:04:12.817,2886.82,450.00,2921.68,2015/Mar/Apr
05/04/2015 12:31:29.492,2992.50,430.00,3023.23,2015/Mar/Apr
07/04/2015 15:19:46.012,2880.00,72.00,2880.90,2015/Mar/Apr
08/04/2015 13:30:20.689,3438.88,577.00,3486.95,2015/Mar/Apr
08/04/2015 14:30:07.049,2828.64,490.00,2870.77,2015/Mar/Apr
15/04/2015 15:49:02.010,2975.81,323.00,2993.28,2015/Mar/Apr
16/04/2015 22:19:32.022,3404.98,574.00,3453.02,2015/Mar/Apr
19/04/2015 16:33:47.329,2827.28,273.00,2840.43,2015/Mar/Apr
23/04/2015 16:49:16.806,2836.06,404.00,2864.69,2015/Mar/Apr
24/04/2015 04:42:02.388,2847.32,599.00,2909.65,2015/Mar/Apr
02/05/2015 11:38:23.784,2836.40,449.00,2871.72,2015/May/June
02/05/2015 15:17:01.695,2910.25,444.00,2943.92,2015/May/June
04/05/2015 00:10:22.486,3567.17,283.00,3578.38,2015/May/June
04/05/2015 14:06:44.723,2800.15,669.00,2878.96,2015/May/June
25/05/2015 05:37:18.222,3526.93,681.00,3592.08,2015/May/June
29/05/2015 21:21:26.553,2937.92,537.00,2986.60,2015/May/June
15/06/2015 00:28:59.359,2958.03,421.00,2987.84,2015/May/June
21/06/2015 15:19:46.782,2958.18,476.00,2996.23,2015/May/June
29/06/2015 01:03:23.082,2842.16,549.00,2894.70,2015/May/June
03/07/2015 20:31:46.021,2846.03,467.00,2884.09,2015/July/Aug
05/07/2015 05:06:54.758,2858.70,709.00,2945.31,2015/July/Aug
05/07/2015 09:06:50.096,3036.85,516.00,3080.37,2015/July/Aug
05/07/2015 18:44:22.408,2997.71,734.00,3086.27,2015/July/Aug
08/07/2015 02:20:04.111,2800.53,671.00,2879.80,2015/July/Aug
14/07/2015 00:56:55.245,2851.15,-125.00,2853.89,2015/July/Aug
27/07/2015 08:12:52.463,2796.02,559.00,2851.35,2015/July/Aug
03/08/2015 13:46:17.568,2846.58,713.00,2934.52,2015/July/Aug
05/08/2015 06:13:48.724,3558.78,371.00,3578.07,2015/July/Aug
08/08/2015 23:07:32.795,3619.61,569.00,3664.06,2015/July/Aug
09/08/2015 05:22:35.264,3613.94,625.00,3667.59,2015/July/Aug
15/08/2015 00:07:58.484,3474.48,418.00,3499.54,2015/July/Aug
15/08/2015 03:59:39.151,3528.60,324.00,3543.45,2015/July/Aug
16/08/2015 01:58:09.322,3604.66,506.00,3640.00,2015/July/Aug
17/08/2015 02:08:03.375,3637.56,492.00,3670.69,2015/July/Aug
20/08/2015 13:47:26.669,3496.51,18.00,3496.55,2015/July/Aug
21/08/2015 17:53:49.332,3543.73,509.00,3580.09,2015/July/Aug
03/09/2015 22:06:41.546,3649.20,353.00,3666.23,2015/Sep/Oct
06/09/2015 05:07:10.584,3504.64,484.00,3537.90,2015/Sep/Oct
