Relocated origin time,Relocated Horizantal Difference,Relocated Depth Difference,Relocated Total Difference,Year/Mo. Category
11/11/2014 19:23:52.645,3207.26,590.58,3261.19,2014/Nov/Dec
13/11/2014 23:16:56.950,3017.79,531.12,3064.17,2014/Nov/Dec
15/11/2014 14:05:53.102,3496.91,354.96,3514.88,2014/Nov/Dec
17/11/2014 07:07:03.269,3111.20,621.36,3172.64,2014/Nov/Dec
17/11/2014 07:44:56.529,2979.97,95.50,2981.49,2014/Nov/Dec
18/11/2014 05:42:59.596,3494.08,-109.00,3495.78,2014/Nov/Dec
20/11/2014 02:02:40.226,3083.19,320.62,3099.82,2014/Nov/Dec
20/11/2014 15:54:46.015,3547.60,299.61,3560.23,2014/Nov/Dec
21/11/2014 22:44:01.926,3054.21,88.99,3055.51,2014/Nov/Dec
22/11/2014 03:18:33.598,3070.76,176.56,3075.84,2014/Nov/Dec
22/11/2014 03:52:38.475,3071.49,-53.72,3071.96,2014/Nov/Dec
22/11/2014 04:05:41.254,2940.79,-60.18,2941.41,2014/Nov/Dec
22/11/2014 23:55:52.669,3430.56,350.44,3448.41,2014/Nov/Dec
23/11/2014 10:01:12.656,2972.58,657.53,3044.43,2014/Nov/Dec
23/11/2014 12:53:02.597,3475.90,341.88,3492.67,2014/Nov/Dec
24/11/2014 04:08:47.013,2966.65,338.09,2985.85,2014/Nov/Dec
28/11/2014 11:28:25.273,3439.24,648.24,3499.80,2014/Nov/Dec
29/11/2014 02:39:50.664,3319.81,434.58,3348.14,2014/Nov/Dec
29/11/2014 16:43:01.264,2960.31,456.82,2995.35,2014/Nov/Dec
01/12/2014 05:37:15.883,3201.07,194.63,3206.98,2014/Nov/Dec
02/12/2014 01:30:54.818,3007.56,309.46,3023.44,2014/Nov/Dec
03/12/2014 11:01:04.018,3395.24,290.47,3407.64,2014/Nov/Dec
03/12/2014 11:58:22.768,3454.14,303.64,3467.46,2014/Nov/Dec
04/12/2014 09:04:44.903,3115.36,813.37,3219.78,2014/Nov/Dec
05/12/2014 05:46:40.946,3267.57,634.01,3328.51,2014/Nov/Dec
05/12/2014 05:46:52.782,2983.33,628.03,3048.72,2014/Nov/Dec
06/12/2014 12:53:11.334,2959.22,905.09,3094.54,2014/Nov/Dec
08/12/2014 04:12:54.844,3367.01,-4.14,3367.01,2014/Nov/Dec
08/12/2014 18:14:08.910,3087.60,411.06,3114.84,2014/Nov/Dec
08/12/2014 23:57:45.684,3419.27,294.11,3431.89,2014/Nov/Dec
09/12/2014 00:01:10.819,3373.41,364.41,3393.03,2014/Nov/Dec
09/12/2014 00:02:37.376,2965.84,326.06,2983.70,2014/Nov/Dec
09/12/2014 00:06:43.150,3470.19,253.37,3479.43,2014/Nov/Dec
09/12/2014 00:18:47.420,3425.68,435.01,3453.19,2014/Nov/Dec
09/12/2014 00:41:17.885,3451.65,395.77,3474.27,2014/Nov/Dec
09/12/2014 13:18:24.654,3027.36,750.40,3118.98,2014/Nov/Dec
10/12/2014 22:42:49.063,2995.63,719.45,3080.82,2014/Nov/Dec
11/12/2014 06:08:50.172,3498.86,542.36,3540.64,2014/Nov/Dec
12/12/2014 07:31:20.484,3337.94,676.09,3405.72,2014/Nov/Dec
12/12/2014 16:00:01.026,3460.09,407.29,3483.98,2014/Nov/Dec
13/12/2014 07:57:03.700,3472.27,343.89,3489.26,2014/Nov/Dec
15/12/2014 08:14:13.641,3407.62,335.52,3424.10,2014/Nov/Dec
15/12/2014 20:23:06.235,3150.15,653.23,3217.16,2014/Nov/Dec
15/12/2014 21:49:47.321,3596.97,201.98,3602.63,2014/Nov/Dec
16/12/2014 12:58:05.924,3162.18,562.32,3211.79,2014/Nov/Dec
16/12/2014 16:59:47.410,3035.69,293.19,3049.82,2014/Nov/Dec
17/12/2014 09:12:41.682,2896.96,455.54,2932.56,2014/Nov/Dec
18/12/2014 19:18:27.431,3009.92,574.49,3064.26,2014/Nov/Dec
20/12/2014 00:13:57.024,2942.36,677.95,3019.45,2014/Nov/Dec
20/12/2014 23:44:23.750,3342.79,487.64,3378.17,2014/Nov/Dec
21/12/2014 10:20:47.744,3538.31,369.04,3557.51,2014/Nov/Dec
22/12/2014 02:29:10.372,3439.13,338.85,3455.79,2014/Nov/Dec
22/12/2014 10:14:08.148,3568.93,485.98,3601.87,2014/Nov/Dec
23/12/2014 07:39:24.561,2997.49,295.81,3012.05,2014/Nov/Dec
23/12/2014 12:32:57.074,3401.48,489.88,3436.58,2014/Nov/Dec
25/12/2014 01:08:15.883,3553.15,444.78,3580.88,2014/Nov/Dec
25/12/2014 07:50:04.739,2976.00,639.52,3043.94,2014/Nov/Dec
25/12/2014 19:30:17.450,3039.01,-3.34,3039.01,2014/Nov/Dec
27/12/2014 04:13:47.970,3008.17,327.21,3025.92,2014/Nov/Dec
27/12/2014 04:16:07.686,3229.34,338.76,3247.06,2014/Nov/Dec
27/12/2014 04:29:30.010,3096.08,518.34,3139.16,2014/Nov/Dec
28/12/2014 03:15:13.836,3416.14,270.57,3426.84,2014/Nov/Dec
29/12/2014 09:21:50.261,3387.95,428.22,3414.91,2014/Nov/Dec
29/12/2014 11:25:16.210,2943.03,687.94,3022.37,2014/Nov/Dec
01/01/2015 15:52:06.647,3426.08,316.00,3440.63,2015/Jan/Feb
01/01/2015 23:32:24.671,2990.44,-71.70,2991.30,2015/Jan/Feb
03/01/2015 15:31:31.307,3438.06,351.58,3455.99,2015/Jan/Feb
03/01/2015 15:31:44.259,3075.70,340.64,3094.51,2015/Jan/Feb
03/01/2015 17:13:46.230,3517.26,349.02,3534.54,2015/Jan/Feb
03/01/2015 17:23:07.399,3438.50,344.49,3455.72,2015/Jan/Feb
03/01/2015 17:50:23.780,3367.94,251.33,3377.31,2015/Jan/Feb
04/01/2015 01:58:13.058,2940.39,-134.48,2943.46,2015/Jan/Feb
05/01/2015 22:38:01.053,3522.49,184.57,3527.33,2015/Jan/Feb
07/01/2015 16:59:03.791,3453.79,490.46,3488.44,2015/Jan/Feb
07/01/2015 16:59:09.650,3503.35,387.14,3524.68,2015/Jan/Feb
07/01/2015 22:04:42.133,3100.34,440.18,3131.43,2015/Jan/Feb
08/01/2015 00:42:56.055,3109.60,503.30,3150.06,2015/Jan/Feb
09/01/2015 14:09:34.419,2950.48,388.79,2975.98,2015/Jan/Feb
09/01/2015 14:12:46.162,3478.61,392.81,3500.71,2015/Jan/Feb
11/01/2015 08:46:20.913,3497.98,398.37,3520.60,2015/Jan/Feb
12/01/2015 23:32:44.920,3462.56,583.19,3511.33,2015/Jan/Feb
18/01/2015 08:35:35.651,2986.03,367.75,3008.59,2015/Jan/Feb
18/01/2015 18:03:36.098,2961.32,225.34,2969.88,2015/Jan/Feb
18/01/2015 18:03:48.392,3415.77,191.56,3421.14,2015/Jan/Feb
18/01/2015 22:25:45.784,3021.17,309.61,3036.99,2015/Jan/Feb
18/01/2015 23:59:47.616,3482.94,297.02,3495.58,2015/Jan/Feb
19/01/2015 03:04:41.471,3065.17,249.51,3075.31,2015/Jan/Feb
21/01/2015 15:36:59.758,2954.15,-7.17,2954.16,2015/Jan/Feb
21/01/2015 16:15:16.176,3530.28,161.82,3533.99,2015/Jan/Feb
21/01/2015 16:15:31.632,3048.27,270.77,3060.28,2015/Jan/Feb
21/01/2015 16:15:41.299,3479.64,245.22,3488.27,2015/Jan/Feb
21/01/2015 16:15:45.791,3405.97,266.67,3416.40,2015/Jan/Feb
21/01/2015 16:15:58.012,2967.18,230.25,2976.10,2015/Jan/Feb
21/01/2015 16:17:49.247,2967.75,188.89,2973.76,2015/Jan/Feb
21/01/2015 16:38:42.169,3449.19,262.99,3459.20,2015/Jan/Feb
21/01/2015 16:39:23.190,2976.51,300.84,2991.67,2015/Jan/Feb
21/01/2015 16:41:54.061,3414.28,286.83,3426.31,2015/Jan/Feb
21/01/2015 16:43:06.707,3061.52,208.37,3068.60,2015/Jan/Feb
21/01/2015 16:46:01.843,3591.75,171.55,3595.85,2015/Jan/Feb
21/01/2015 17:30:40.004,3011.47,227.17,3020.03,2015/Jan/Feb
21/01/2015 17:52:26.286,3097.19,165.17,3101.60,2015/Jan/Feb
21/01/2015 17:52:26.620,3021.09,172.66,3026.02,2015/Jan/Feb
21/01/2015 19:13:07.797,3347.25,41.76,3347.51,2015/Jan/Feb
22/01/2015 20:41:56.398,3203.16,-201.53,3209.49,2015/Jan/Feb
23/01/2015 02:33:42.285,3460.17,210.59,3466.57,2015/Jan/Feb
23/01/2015 06:45:15.989,3430.90,443.99,3459.51,2015/Jan/Feb
23/01/2015 22:54:53.330,3020.84,488.29,3060.05,2015/Jan/Feb
24/01/2015 00:19:25.023,3415.74,467.69,3447.61,2015/Jan/Feb
24/01/2015 12:20:19.152,3116.25,316.79,3132.31,2015/Jan/Feb
25/01/2015 21:19:27.820,2892.67,410.72,2921.69,2015/Jan/Feb
26/01/2015 00:10:08.707,3025.14,304.48,3040.42,2015/Jan/Feb
26/01/2015 14:39:06.045,3613.87,828.17,3707.54,2015/Jan/Feb
26/01/2015 23:49:36.115,3065.85,291.49,3079.67,2015/Jan/Feb
27/01/2015 05:37:46.411,3467.08,425.21,3493.05,2015/Jan/Feb
28/01/2015 22:43:08.639,3211.39,469.34,3245.50,2015/Jan/Feb
30/01/2015 18:44:53.946,3494.81,218.84,3501.65,2015/Jan/Feb
30/01/2015 19:52:41.962,3454.06,281.03,3465.48,2015/Jan/Feb
31/01/2015 04:45:17.387,3428.19,249.15,3437.23,2015/Jan/Feb
31/01/2015 13:16:41.538,3217.64,487.51,3254.37,2015/Jan/Feb
02/02/2015 01:02:22.766,3455.74,652.44,3516.79,2015/Jan/Feb
03/02/2015 12:11:46.613,3060.32,474.69,3096.92,2015/Jan/Feb
03/02/2015 14:50:37.460,3060.00,281.82,3072.95,2015/Jan/Feb
05/02/2015 14:39:20.005,3120.46,280.97,3133.08,2015/Jan/Feb
07/02/2015 05:26:27.980,3022.62,285.05,3036.03,2015/Jan/Feb
07/02/2015 13:22:16.101,3110.18,104.39,3111.93,2015/Jan/Feb
07/02/2015 13:39:29.722,3044.29,177.54,3049.47,2015/Jan/Feb
07/02/2015 13:39:53.292,3024.34,98.90,3025.95,2015/Jan/Feb
07/02/2015 13:40:07.203,3152.56,136.76,3155.52,2015/Jan/Feb
07/02/2015 13:50:38.913,3198.92,146.23,3202.26,2015/Jan/Feb
07/02/2015 17:21:09.229,2992.98,137.83,2996.15,2015/Jan/Feb
07/02/2015 19:24:47.938,3098.22,99.61,3099.82,2015/Jan/Feb
07/02/2015 20:47:46.128,3053.26,170.81,3058.04,2015/Jan/Feb
08/02/2015 06:13:07.458,2953.02,94.37,2954.53,2015/Jan/Feb
08/02/2015 11:56:59.611,2987.79,134.25,2990.80,2015/Jan/Feb
09/02/2015 09:56:16.722,3026.93,140.23,3030.17,2015/Jan/Feb
09/02/2015 11:50:33.574,3035.93,98.03,3037.51,2015/Jan/Feb
09/02/2015 16:38:56.253,3068.61,104.11,3070.38,2015/Jan/Feb
09/02/2015 22:51:05.540,3031.32,108.76,3033.27,2015/Jan/Feb
10/02/2015 04:07:07.329,3118.86,84.05,3120.00,2015/Jan/Feb
11/02/2015 00:48:57.202,3021.26,432.70,3052.08,2015/Jan/Feb
12/02/2015 14:25:52.890,3147.19,473.23,3182.57,2015/Jan/Feb
12/02/2015 17:58:59.355,3047.78,-317.91,3064.32,2015/Jan/Feb
13/02/2015 16:46:22.752,3016.84,467.20,3052.81,2015/Jan/Feb
13/02/2015 16:46:52.836,2810.58,443.95,2845.43,2015/Jan/Feb
13/02/2015 17:54:30.818,3034.67,459.01,3069.18,2015/Jan/Feb
14/02/2015 10:05:36.171,2951.43,116.15,2953.71,2015/Jan/Feb
14/02/2015 11:06:38.274,2987.51,14.65,2987.54,2015/Jan/Feb
14/02/2015 17:20:16.326,3130.85,123.07,3133.27,2015/Jan/Feb
16/02/2015 23:12:09.421,2910.26,502.37,2953.30,2015/Jan/Feb
17/02/2015 00:48:52.007,3504.46,314.97,3518.59,2015/Jan/Feb
20/02/2015 03:59:41.400,2973.73,339.03,2992.99,2015/Jan/Feb
22/02/2015 05:02:54.967,3012.45,656.51,3083.16,2015/Jan/Feb
22/02/2015 05:05:21.550,3029.07,497.02,3069.57,2015/Jan/Feb
27/02/2015 03:19:31.156,2839.86,677.16,2919.48,2015/Jan/Feb
04/03/2015 11:32:10.458,2996.46,671.48,3070.77,2015/Mar/Apr
07/03/2015 02:42:01.987,3016.05,510.10,3058.88,2015/Mar/Apr
07/03/2015 02:45:46.846,3217.82,427.11,3246.05,2015/Mar/Apr
07/03/2015 02:47:46.332,3016.99,357.66,3038.12,2015/Mar/Apr
07/03/2015 03:35:25.471,2965.80,522.48,3011.47,2015/Mar/Apr
07/03/2015 06:08:04.089,2900.71,377.69,2925.20,2015/Mar/Apr
08/03/2015 15:54:20.396,2863.95,485.01,2904.73,2015/Mar/Apr
09/03/2015 00:03:40.396,3215.67,397.60,3240.16,2015/Mar/Apr
09/03/2015 07:33:01.596,2954.90,425.31,2985.35,2015/Mar/Apr
09/03/2015 07:33:02.259,3011.40,156.87,3015.48,2015/Mar/Apr
09/03/2015 07:33:44.463,2986.83,506.19,3029.42,2015/Mar/Apr
10/03/2015 07:10:01.853,2979.93,450.25,3013.76,2015/Mar/Apr
10/03/2015 07:18:24.487,2909.64,504.21,2953.01,2015/Mar/Apr
10/03/2015 15:14:54.362,3104.56,438.36,3135.36,2015/Mar/Apr
11/03/2015 07:02:19.312,2949.91,379.00,2974.15,2015/Mar/Apr
11/03/2015 07:02:40.230,2930.23,418.60,2959.98,2015/Mar/Apr
11/03/2015 16:58:29.434,2924.07,466.00,2960.97,2015/Mar/Apr
16/03/2015 08:32:35.409,2922.74,560.50,2976.00,2015/Mar/Apr
16/03/2015 11:20:30.955,2947.09,700.96,3029.30,2015/Mar/Apr
17/03/2015 00:02:01.300,3053.66,525.98,3098.63,2015/Mar/Apr
17/03/2015 03:52:34.119,2976.47,186.38,2982.30,2015/Mar/Apr
18/03/2015 15:38:13.938,3072.19,455.37,3105.75,2015/Mar/Apr
18/03/2015 18:25:02.572,2913.04,465.06,2949.93,2015/Mar/Apr
19/03/2015 00:49:36.030,3029.18,322.59,3046.31,2015/Mar/Apr
20/03/2015 10:49:27.934,2918.19,583.14,2975.89,2015/Mar/Apr
23/03/2015 09:31:57.365,2946.92,330.28,2965.37,2015/Mar/Apr
26/03/2015 03:11:06.472,3023.99,418.83,3052.85,2015/Mar/Apr
30/03/2015 11:04:12.815,2916.45,410.91,2945.25,2015/Mar/Apr
05/04/2015 12:31:29.489,2987.19,248.97,2997.55,2015/Mar/Apr
07/04/2015 15:19:46.012,2912.66,65.93,2913.41,2015/Mar/Apr
08/04/2015 13:30:20.699,3442.02,519.48,3481.00,2015/Mar/Apr
08/04/2015 14:30:07.046,2927.91,506.24,2971.35,2015/Mar/Apr
15/04/2015 15:49:02.003,2985.41,234.83,2994.64,2015/Mar/Apr
16/04/2015 22:19:32.023,3207.99,634.46,3270.13,2015/Mar/Apr
19/04/2015 16:33:47.322,2847.48,278.17,2861.04,2015/Mar/Apr
23/04/2015 16:49:16.800,2908.07,351.13,2929.19,2015/Mar/Apr
24/04/2015 04:42:02.388,2930.36,654.30,3002.52,2015/Mar/Apr
02/05/2015 11:38:23.776,2914.82,435.69,2947.21,2015/May/June
02/05/2015 15:17:01.681,2913.54,349.35,2934.41,2015/May/June
04/05/2015 00:10:22.479,3526.45,484.33,3559.55,2015/May/June
04/05/2015 14:06:44.726,2926.18,762.33,3023.85,2015/May/June
25/05/2015 05:37:18.224,3338.00,709.02,3412.47,2015/May/June
29/05/2015 21:21:26.559,2959.83,600.94,3020.22,2015/May/June
15/06/2015 00:28:59.354,2989.59,469.34,3026.21,2015/May/June
21/06/2015 15:19:46.781,3023.19,476.79,3060.56,2015/May/June
29/06/2015 01:03:23.083,2907.52,612.64,2971.36,2015/May/June
03/07/2015 20:31:46.022,2911.37,596.70,2971.89,2015/July/Aug
05/07/2015 05:06:54.751,2903.74,708.01,2988.81,2015/July/Aug
05/07/2015 09:06:50.097,3012.09,461.66,3047.26,2015/July/Aug
05/07/2015 18:44:22.405,3057.47,731.50,3143.76,2015/July/Aug
08/07/2015 02:20:04.109,2999.22,835.84,3113.51,2015/July/Aug
14/07/2015 00:56:55.241,2931.38,-92.57,2932.84,2015/July/Aug
27/07/2015 08:12:52.461,2908.31,641.43,2978.20,2015/July/Aug
03/08/2015 13:46:17.572,2912.93,746.87,3007.16,2015/July/Aug
05/08/2015 06:13:48.719,3535.75,352.65,3553.29,2015/July/Aug
08/08/2015 23:07:32.794,3544.79,591.79,3593.85,2015/July/Aug
09/08/2015 05:22:35.275,3658.18,672.44,3719.47,2015/July/Aug
15/08/2015 00:07:58.478,3417.00,170.29,3421.24,2015/July/Aug
15/08/2015 03:59:39.149,3494.99,271.10,3505.49,2015/July/Aug
16/08/2015 01:58:09.324,3531.65,158.59,3535.21,2015/July/Aug
17/08/2015 02:08:03.367,3591.12,503.99,3626.31,2015/July/Aug
20/08/2015 13:47:26.660,3496.34,30.69,3496.48,2015/July/Aug
21/08/2015 17:53:49.326,3466.63,428.77,3493.04,2015/July/Aug
03/09/2015 22:06:41.546,3561.08,341.67,3577.44,2015/Sep/Oct
06/09/2015 05:07:10.586,3509.56,636.47,3566.80,2015/Sep/Oct
08/09/2015 23:14:31.314,3621.65,708.19,3690.24,2015/Sep/Oct
13/09/2015 21:26:49.614,3551.51,312.07,3565.19,2015/Sep/Oct
13/09/2015 21:28:14.270,3443.11,393.41,3465.52,2015/Sep/Oct
16/09/2015 10:02:48.715,3372.87,315.98,3387.63,2015/Sep/Oct
17/09/2015 16:07:49.909,3678.93,101.77,3680.34,2015/Sep/Oct
30/09/2015 13:08:14.496,3638.88,510.22,3674.48,2015/Sep/Oct
04/10/2015 08:18:12.028,3659.54,557.40,3701.74,2015/Sep/Oct
07/10/2015 20:16:52.306,3515.27,215.03,3521.84,2015/Sep/Oct
07/10/2015 20:44:05.440,3632.68,-17.02,3632.72,2015/Sep/Oct
12/10/2015 20:45:53.822,3648.14,346.09,3664.52,2015/Sep/Oct
17/10/2015 09:07:24.848,3701.54,467.59,3730.96,2015/Sep/Oct
18/10/2015 19:06:06.995,3440.08,217.91,3446.97,2015/Sep/Oct
18/10/2015 19:15:04.781,3547.08,261.15,3556.68,2015/Sep/Oct
20/10/2015 14:12:58.643,3389.35,412.37,3414.35,2015/Sep/Oct
20/10/2015 21:55:29.724,3541.36,546.35,3583.25,2015/Sep/Oct
20/10/2015 21:58:53.516,3652.59,470.51,3682.77,2015/Sep/Oct
20/10/2015 23:06:27.361,3602.96,430.50,3628.59,2015/Sep/Oct
27/10/2015 00:01:06.905,3683.24,378.60,3702.64,2015/Sep/Oct
28/10/2015 23:53:01.211,3455.89,157.44,3459.47,2015/Sep/Oct
03/11/2015 11:58:04.391,3569.56,167.65,3573.50,2015/Nov/Dec
06/11/2015 20:36:33.468,3492.01,885.62,3602.57,2015/Nov/Dec
22/11/2015 09:30:55.226,3551.25,167.97,3555.22,2015/Nov/Dec
22/11/2015 10:22:33.507,3620.72,124.39,3622.85,2015/Nov/Dec
22/11/2015 20:08:38.115,3745.42,34.27,3745.57,2015/Nov/Dec
25/11/2015 04:45:21.668,3576.71,621.61,3630.33,2015/Nov/Dec
25/11/2015 05:29:33.167,3654.19,625.50,3707.34,2015/Nov/Dec
25/11/2015 13:12:00.540,3771.25,-109.96,3772.85,2015/Nov/Dec
03/12/2015 09:09:27.992,3312.47,623.26,3370.59,2015/Nov/Dec
04/12/2015 05:41:15.386,3498.25,400.11,3521.06,2015/Nov/Dec
09/12/2015 10:07:48.301,3656.85,742.68,3731.51,2015/Nov/Dec
10/12/2015 23:47:48.285,3599.03,755.61,3677.50,2015/Nov/Dec
19/12/2015 08:42:39.907,3590.98,366.78,3609.66,2015/Nov/Dec
28/12/2015 16:07:51.431,3628.37,577.21,3673.99,2015/Nov/Dec
31/12/2015 04:47:53.511,3595.23,671.44,3657.39,2015/Nov/Dec
07/01/2016 18:28:01.133,3642.42,637.63,3697.81,2016/H1
13/01/2016 06:24:02.005,3415.96,429.05,3442.80,2016/H1
02/02/2016 01:19:45.133,3571.60,78.52,3572.46,2016/H1
05/02/2016 15:18:13.855,3726.91,617.51,3777.72,2016/H1
07/02/2016 19:59:44.340,3646.12,46.52,3646.42,2016/H1
17/02/2016 06:16:10.822,3629.71,562.76,3673.08,2016/H1
17/02/2016 12:43:58.184,3543.65,143.64,3546.56,2016/H1
17/02/2016 13:49:09.956,3682.77,-52.94,3683.15,2016/H1
19/02/2016 01:10:11.735,3720.78,-58.86,3721.25,2016/H1
21/02/2016 07:28:36.186,3666.89,516.48,3703.09,2016/H1
21/02/2016 07:29:16.473,3781.66,544.96,3820.73,2016/H1
21/02/2016 07:29:43.280,3482.39,513.73,3520.08,2016/H1
21/02/2016 07:30:02.308,3546.52,515.28,3583.76,2016/H1
21/02/2016 07:31:29.706,3207.88,538.79,3252.81,2016/H1
21/02/2016 07:36:50.073,3377.57,532.82,3419.33,2016/H1
26/02/2016 02:29:40.212,3371.59,-26.03,3371.69,2016/H1
06/03/2016 13:10:16.108,3607.33,614.94,3659.37,2016/H1
07/03/2016 04:40:26.829,3677.02,39.99,3677.23,2016/H1
18/03/2016 00:49:08.756,3760.86,736.76,3832.35,2016/H1
26/03/2016 08:42:39.076,3765.96,-8.21,3765.96,2016/H1
27/03/2016 21:06:41.247,3698.97,205.59,3704.68,2016/H1
04/04/2016 08:03:41.138,3699.19,45.54,3699.47,2016/H1
04/04/2016 08:03:43.628,3590.74,31.53,3590.88,2016/H1
04/04/2016 08:07:52.871,3739.35,-0.62,3739.35,2016/H1
06/04/2016 17:57:04.967,3449.03,615.49,3503.52,2016/H1
08/04/2016 21:14:08.348,3784.73,71.97,3785.41,2016/H1
13/05/2016 05:56:53.371,3665.85,323.12,3680.06,2016/H1
15/05/2016 08:42:01.031,3491.46,397.82,3514.05,2016/H1
16/05/2016 03:32:07.803,3748.35,446.87,3774.89,2016/H1
16/05/2016 03:47:59.798,3738.46,697.97,3803.06,2016/H1
18/05/2016 15:47:51.633,3561.35,120.64,3563.39,2016/H1
21/05/2016 05:49:54.455,3553.33,371.01,3572.65,2016/H1
25/05/2016 04:25:37.034,3673.79,387.36,3694.15,2016/H1
25/05/2016 05:24:57.612,3764.91,364.69,3782.53,2016/H1
26/05/2016 09:27:43.158,3717.71,644.08,3773.09,2016/H1
27/05/2016 14:04:48.762,3808.47,-62.70,3808.99,2016/H1
30/05/2016 13:22:02.547,3837.64,-91.51,3838.73,2016/H1
30/05/2016 13:56:36.315,3779.42,-103.91,3780.85,2016/H1
31/05/2016 19:22:05.906,3768.10,-89.62,3769.16,2016/H1
01/06/2016 17:26:44.775,3826.76,4.22,3826.76,2016/H1
01/06/2016 21:25:55.838,3789.26,-148.53,3792.17,2016/H1
07/06/2016 19:02:35.806,3681.65,503.01,3715.86,2016/H1
12/06/2016 10:40:36.271,3828.56,-114.16,3830.26,2016/H1
14/06/2016 15:47:51.818,3706.37,-11.33,3706.39,2016/H1
15/06/2016 08:57:43.645,3864.76,11.09,3864.78,2016/H1
16/06/2016 15:07:01.788,3674.09,-91.35,3675.22,2016/H1
19/06/2016 23:39:08.995,3684.70,125.12,3686.82,2016/H1
28/06/2016 02:22:39.597,3619.70,485.11,3652.07,2016/H1
29/06/2016 18:00:41.788,3647.29,832.85,3741.17,2016/H1
01/07/2016 00:28:22.662,3737.72,253.33,3746.29,2016/H2
07/07/2016 12:10:16.755,3768.85,-2.70,3768.85,2016/H2
10/07/2016 00:41:03.605,3601.09,409.69,3624.32,2016/H2
14/07/2016 10:33:12.266,3722.09,788.04,3804.60,2016/H2
04/08/2016 19:32:34.536,3680.82,590.99,3727.97,2016/H2
27/08/2016 00:35:45.913,3727.51,475.86,3757.77,2016/H2
28/08/2016 05:12:32.401,3715.46,825.76,3806.12,2016/H2
09/09/2016 08:08:12.131,3644.97,535.23,3684.06,2016/H2
09/09/2016 08:10:31.543,3685.32,679.89,3747.51,2016/H2
09/09/2016 08:12:11.069,3839.32,365.39,3856.67,2016/H2
14/09/2016 15:58:11.064,3745.03,222.39,3751.62,2016/H2
22/09/2016 07:49:53.767,3716.90,83.45,3717.84,2016/H2
02/10/2016 10:24:02.247,3791.50,631.85,3843.79,2016/H2
04/10/2016 21:57:32.341,3778.54,615.87,3828.40,2016/H2
12/10/2016 22:57:17.445,3661.10,543.36,3701.21,2016/H2
16/10/2016 02:45:45.420,3615.73,-102.97,3617.20,2016/H2
17/10/2016 10:17:59.459,3669.48,506.97,3704.34,2016/H2
29/10/2016 02:38:49.148,3706.15,453.28,3733.76,2016/H2
09/12/2016 09:18:03.963,3653.30,493.75,3686.51,2016/H2
13/12/2016 20:08:08.986,3749.92,308.66,3762.60,2016/H2
16/12/2016 20:20:28.384,3844.43,309.01,3856.83,2016/H2
29/12/2016 08:11:03.892,3663.03,-49.97,3663.37,2016/H2
03/01/2017 15:35:13.157,3595.38,427.48,3620.71,2017/H1
08/01/2017 00:22:55.120,3691.22,374.03,3710.12,2017/H1
24/01/2017 08:40:01.488,3785.08,-109.76,3786.67,2017/H1
24/01/2017 11:26:12.308,3593.56,406.21,3616.44,2017/H1
01/02/2017 18:24:49.614,3845.91,543.04,3884.06,2017/H1
03/02/2017 04:33:26.138,3641.82,466.53,3671.58,2017/H1
04/02/2017 08:38:30.143,3664.58,432.35,3689.99,2017/H1
04/02/2017 12:23:35.964,3658.95,701.88,3725.66,2017/H1
22/02/2017 15:31:17.317,3667.69,382.51,3687.58,2017/H1
04/03/2017 02:46:58.310,3657.54,783.14,3740.44,2017/H1
06/03/2017 14:50:53.626,3806.03,731.31,3875.65,2017/H1
06/03/2017 14:50:54.183,3646.28,807.57,3734.63,2017/H1
09/03/2017 04:31:59.684,3594.33,650.69,3652.75,2017/H1
13/03/2017 01:15:10.693,3729.15,297.58,3741.00,2017/H1
17/03/2017 14:05:36.274,3521.58,732.12,3596.88,2017/H1
05/04/2017 16:32:26.184,3691.54,628.02,3744.59,2017/H1
19/04/2017 12:05:15.357,3671.20,759.76,3748.99,2017/H1
24/04/2017 15:46:07.563,3781.22,370.96,3799.37,2017/H1
28/04/2017 08:46:40.883,3677.80,796.58,3763.08,2017/H1
28/04/2017 20:45:11.192,3843.12,481.57,3873.18,2017/H1
